urls
https://www.mediamarkt.es/es/product/_apple-iphone-7-32gb-red-4g-lte-pantalla-retina-hd-de-4-7-negro-1339996.html
https://www.mediamarkt.es/es/product/_apple-iphone-7-plata-32-gb-2-gb-ram-4-7-retina-hd-chip-a10-fusion-ios-1339997.html
https://www.mediamarkt.es/es/product/_apple-iphone-8-64gb-red-4g-lte-pantalla-retina-hd-de-4-7-dorado-1376795.html
https://www.mediamarkt.es/es/product/_apple-iphone-xr-rojo-64-gb-3-gb-ram-6-1-liquid-retina-hd-chip-a12-bionic-ios-1433011.html
https://www.mediamarkt.es/es/product/_apple-iphone-xr-coral-64-gb-3-gb-ram-6-1-liquid-retina-hd-chip-a12-bionic-ios-1433014.html
https://www.mediamarkt.es/es/product/_apple-iphone-xr-rojo-128-gb-3-gb-ram-6-1-liquid-retina-hd-chip-a12-bionic-ios-1433018.html
https://www.mediamarkt.es/es/product/_apple-iphone-xr-amarillo-128-gb-3-gb-ram-6-1-liquid-retina-hd-chip-a12-bionic-ios-1433019.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-rojo-64-gb-6-1-liquid-retina-hd-chip-a13-bionic-ios-product-red%E2%84%A2-1464573.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-blanco-64-gb-6-1-liquid-retina-hd-chip-a13-bionic-ios-1464574.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-verde-128-gb-6-1-liquid-retina-hd-chip-a13-bionic-ios-1464576.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-malva-256-gb-4-gb-ram-6-1-liquid-retina-hd-chip-a13-bionic-ios-1464585.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-pro-verde-noche-64-gb-6-gb-ram-5-8-oled-super-retina-xdr-chip-a13-bionic-ios-1464591.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-pro-oro-256-gb-5-8-oled-super-retina-xdr-chip-a13-bionic-ios-1464594.html
https://www.mediamarkt.es/es/product/_reacondicionado-apple-iphone-11-pro-oro-256-gb-5-8-oled-super-retina-xdr-chip-a13-bionic-ios-1480075.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-pro-max-verde-noche-64-gb-6-gb-ram-6-5-oled-super-retina-xdr-chip-a13-bionic-ios-1464603.html
https://www.mediamarkt.es/es/product/_apple-iphone-11-pro-max-gris-espacial-256-gb-6-gb-ram-6-5-oled-super-retina-xdr-chip-a13-bionic-ios-1464604.html
https://www.mediamarkt.es/es/product/_apple-iphone-se-2%C2%AA-gen-negro-64-gb-4-7-retina-hd-chip-a13-bionic-ios-1476982.html
https://www.mediamarkt.es/es/product/_apple-iphone-se-2%C2%AA-gen-rojo-product-red-64-gb-4-7-retina-hd-chip-a13-bionic-ios-1476984.html
https://www.mediamarkt.es/es/product/_apple-iphone-se-2%C2%AA-gen-rojo-product-red-128-gb-4-7-retina-hd-chip-a13-bionic-ios-1476987.html
https://www.mediamarkt.es/es/product/_reacondicionado-apple-iphone-se-2%C2%AA-gen-blanco-128-gb-4-7-retina-hd-chip-a13-bionic-ios-1479186.html
https://www.mediamarkt.es/es/product/_reacondicionado-apple-iphone-se-2%C2%AA-gen-negro-128-gb-4-7-retina-hd-chip-a13-bionic-ios-1478447.html
https://www.mediamarkt.es/es/product/_apple-iphone-se-2%C2%AA-gen-blanco-256-gb-4-7-retina-hd-chip-a13-bionic-ios-1476989.html
https://www.mediamarkt.es/es/product/_apple-ipad-mini-2019-64-gb-oro-wifi-7-9-retina-2-gb-ram-chip-a12-bionic-ios-1449716.html
https://www.mediamarkt.es/es/product/_apple-ipad-mini-2019-256-gb-oro-wifi-7-9-retina-2-gb-ram-chip-a12-bionic-ios-1449713.html
https://www.mediamarkt.es/es/product/_apple-ipad-2019-32-gb-gris-espacial-wifi-cellular-10-2-retina-3-gb-ram-chip-a10-fusion-ipados-1464620.html
https://www.mediamarkt.es/es/product/_apple-ipad-air-2019-64-gb-oro-wifi-10-5-retina-2-gb-ram-chip-a12-bionic-ios-1449698.html
https://www.mediamarkt.es/es/product/_apple-ipad-air-2019-256-gb-gris-espacial-wifi-10-5-retina-2-gb-ram-chip-a12-bionic-ios-1449696.html
https://www.mediamarkt.es/es/product/_apple-ipad-pro-2018-64-gb-plata-wifi-12-9-retina-4-gb-ram-chip-a12x-bionic-ios-1438676.html
https://www.mediamarkt.es/es/product/_apple-ipad-pro-2018-1-tb-gris-espacial-wifi-cellular-11-retina-6-gb-ram-chip-a12x-bionic-ios-1438745.html
https://www.mediamarkt.es/es/product/_apple-ipad-pro-2018-64-gb-plata-wifi-cellular-12-9-retina-4-gb-ram-chip-a12x-bionic-ios-1438683.html
https://www.mediamarkt.es/es/product/_apple-watch-series-3-gps-38-mm-caja-de-aluminio-gris-espacial-y-correa-deportiva-negro-1376919.html
https://www.mediamarkt.es/es/product/_apple-watch-series-3-gps-42-mm-caja-de-aluminio-en-gris-espacial-y-correa-deportiva-negro-1440561.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-40-mm-gps-caja-aluminio-plata-correa-deportiva-blanca-1464632.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-44-mm-gps-caja-aluminio-oro-correa-deportiva-rosa-arena-1464636.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-44-mm-gps-caja-aluminio-plata-correa-deportiva-blanca-1464635.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-40-mm-gps-cellular-caja-aluminio-gris-espacial-correa-deportiva-negra-1464655.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-40-mm-gps-caja-aluminio-gris-espacial-correa-deportiva-negra-1464634.html
https://www.mediamarkt.es/es/product/_apple-watch-series-5-chip-w3-44-mm-gps-cellular-caja-aluminio-plata-correa-deportiva-blanca-1464639.html
https://www.mediamarkt.es/es/product/_auriculares-inal%C3%A1mbricos-apple-airpods-2-bluetooth-lightning-chip-h1-siri-blanco-1450020.html
https://www.mediamarkt.es/es/product/_auriculares-inal%C3%A1mbricos-apple-airpods-2-bluetooth-chip-h1-siri-estuche-de-carga-inal%C3%A1mbrico-1450013.html
https://www.mediamarkt.es/es/product/_auriculares-inal%C3%A1mbricos-apple-airpods-pro-true-wireless-chip-h1-siri-ipx4-estuche-carga-inal%C3%A1mbrico-1468403.html?ga_query=1468403
https://www.mediamarkt.es/es/product/_reacondicionado-m%C3%B3vil-samsung-galaxy-note-10-negro-256-gb-12-gb-ram-6-8-wqhd-exynos-9825-4300-mah-1468766.html
https://www.mediamarkt.es/es/product/_m%C3%B3vil-samsung-galaxy-note-10-gris-256-gb-8-gb-ram-6-3-full-hd-exynos-9825-3500-mah-android-1461517.html
